flight_id,company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,difficulty_score_scaled,daily_rank,daily_percentile,difficulty_category,ground_time_pressure,is_tight_turnaround,is_very_tight_turnaround,load_factor,bags_per_passenger,transfer_ratio,special_service_ratio,wheelchair_ratio,children_ratio,total_passengers,total_bags,checked_bags,transfer_bags,total_special_requests,wheelchair_requests,total_children,total_lap_children,scheduled_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,fleet_type,total_seats,haul_type,time_of_day,is_international
UA_2038_2025-08-13_ORD_BUF,UA,2038,2025-08-13,ORD,BUF,0.4390042799106388,70.01384597154599,9,98.48771266540642,Difficult,-0.3953488372093023,1,1,1.0,0.4405594405594406,3.9,0.04195804195804196,0.04195804195804196,0.06993006993006994,143,63.0,10.0,39.0,6.0,6.0,7,3,-17,43,33.0,A319-100,126,Medium,Morning_Peak,0
UA_944_2025-08-13_ORD_FRA,UA,944,2025-08-13,ORD,FRA,0.43229919044422843,68.86529748810817,10,98.29867674858222,Difficult,1.6129032258064515,0,0,1.0,0.8191214470284238,3.0,0.020671834625323,0.020671834625323,0.05167958656330749,387,317.0,78.0,234.0,8.0,8.0,19,1,250,155,1.0,B787-10,318,Long,Midday,1
UA_1778_2025-08-13_ORD_OMA,UA,1778,2025-08-13,ORD,OMA,0.42988612925624603,68.45195210594973,11,98.10964083175804,Difficult,0.9411764705882353,1,1,0.7530120481927711,0.744,6.0,0.072,0.072,0.024,125,93.0,12.0,72.0,9.0,9.0,3,0,48,51,-1.0,B737-800,166,Medium,Morning_Peak,0
UA_987_2025-08-13_ORD_CDG,UA,987,2025-08-13,ORD,CDG,0.4289590005178245,68.293139563358,12,97.92060491493385,Difficult,1.8709677419354838,0,0,1.0,0.599476439790576,0.6377952755905512,0.013089005235602094,0.013089005235602094,0.06806282722513089,382,229.0,127.0,81.0,5.0,5.0,22,4,290,155,5.0,B787-10,318,Long,Evening_Peak,1
UA_118_2025-08-13_ORD_EDI,UA,118,2025-08-13,ORD,EDI,0.42890892152741106,68.28456128132618,13,97.73156899810964,Difficult,1.2,0,0,1.0,0.7971698113207547,1.2837837837837838,0.04245283018867924,0.04245283018867924,0.04245283018867924,212,169.0,74.0,95.0,9.0,9.0,8,1,90,75,45.0,B757-200,176,Long,Evening_Peak,1
UA_2494_2025-08-13_ORD_MCI,UA,2494,2025-08-13,ORD,MCI,0.42573178663023337,67.74033387226457,14,97.54253308128544,Difficult,0.9915966386554622,1,1,0.888268156424581,0.5660377358490566,6.818181818181818,0.050314465408805034,0.050314465408805034,0.031446540880503145,159,90.0,11.0,75.0,8.0,8.0,5,0,118,119,16.0,B737-900,179,Medium,Evening_Peak,0
UA_1324_2025-08-13_ORD_SFO,UA,1324,2025-08-13,ORD,SFO,0.42331124296594147,67.32570677912216,15,97.35349716446125,Difficult,-0.38571428571428573,1,1,0.925,0.6972972972972973,1.7333333333333334,0.02702702702702703,0.02702702702702703,0.005405405405405406,185,129.0,45.0,78.0,5.0,5.0,1,0,-27,70,68.0,A321-2NX,200,Medium,Evening_Peak,0
UA_380_2025-08-13_ORD_JAX,UA,380,2025-08-13,ORD,JAX,0.4212454740620446,66.97185083825968,16,97.16446124763705,Difficult,0.23255813953488372,1,1,1.0,0.5149253731343284,0.8378378378378378,0.05970149253731343,0.04477611940298507,0.06716417910447761,134,69.0,37.0,31.0,8.0,6.0,7,2,10,43,44.0,B737-700,126,Medium,Midday,0
UA_695_2025-08-13_ORD_SJU,UA,695,2025-08-13,ORD,SJU,0.4192599146412164,66.63173438299204,17,96.97542533081285,Difficult,1.1964285714285714,0,0,1.0,0.7673267326732673,1.5892857142857142,0.034653465346534656,0.034653465346534656,0.04455445544554455,202,155.0,56.0,89.0,7.0,7.0,8,1,67,56,1.0,B737-MAX9,179,Long,Evening_Peak,1
UA_1580_2025-08-13_ORD_YVR,UA,1580,2025-08-13,ORD,YVR,0.418616319589877,66.52148975107966,18,96.78638941398866,Difficult,-0.5538461538461539,1,1,0.5602409638554217,0.8709677419354839,0.92,0.03225806451612903,0.03225806451612903,0.043010752688172046,93,81.0,25.0,23.0,3.0,3.0,4,0,-36,65,110.0,B737-800,166,Medium,Evening_Peak,1
UA_2154_2025-08-13_ORD_ROC,UA,2154,2025-08-13,ORD,ROC,0.4185182383839014,66.50468892822094,19,96.59735349716446,Difficult,0.08928571428571429,1,1,1.0,0.6095238095238096,7.533333333333333,0.009523809523809525,0.009523809523809525,0.04285714285714286,210,128.0,15.0,113.0,2.0,2.0,9,0,5,56,69.0,B737-900,179,Medium,Evening_Peak,0
UA_980_2025-08-13_ORD_DUB,UA,980,2025-08-13,ORD,DUB,0.418417068605724,66.48735904830248,20,96.40831758034027,Difficult,10.433333333333334,0,0,1.0,0.8478260869565217,1.0526315789473684,0.010869565217391304,0.010869565217391304,0.03260869565217391,276,234.0,114.0,120.0,3.0,3.0,9,0,1565,150,25.0,B787-8,243,Long,Evening_Peak,1
UA_587_2025-08-13_ORD_YUL,UA,587,2025-08-13,ORD,YUL,0.4158425604539816,66.04635860407349,21,96.21928166351607,Difficult,0.9384615384615385,1,1,1.0,0.5248618784530387,1.6774193548387097,0.011049723756906077,0.011049723756906077,0.027624309392265192,181,95.0,31.0,52.0,2.0,2.0,5,0,61,65,17.0,B737-MAX8,166,Medium,Midday,1
UA_378_2025-08-13_ORD_LAX,UA,378,2025-08-13,ORD,LAX,0.41075561885081724,65.17499080310378,22,96.03024574669186,Difficult,0.8214285714285714,1,1,1.0,1.2135416666666667,0.2459016393442623,0.010416666666666666,0.010416666666666666,0.026041666666666668,192,233.0,183.0,45.0,2.0,2.0,5,0,46,56,31.0,B737-900,179,Medium,Midday,0
UA_288_2025-08-13_ORD_SNN,UA,288,2025-08-13,ORD,SNN,0.41051218174798493,65.13329123791958,23,95.84120982986768,Difficult,1.9672131147540983,0,0,1.0,0.6431718061674009,1.1639344262295082,0.030837004405286344,0.030837004405286344,0.05286343612334802,227,146.0,61.0,71.0,7.0,7.0,11,1,240,122,49.0,B757-200,176,Long,Evening_Peak,1
UA_481_2025-08-13_ORD_RNO,UA,481,2025-08-13,ORD,RNO,0.403446588551706,63.92299025821925,24,95.65217391304348,Difficult,-0.5581395348837209,1,1,0.9603174603174603,0.8181818181818182,0.8490566037735849,0.01652892561983471,0.01652892561983471,0.024793388429752067,121,99.0,53.0,45.0,2.0,2.0,2,1,-24,43,151.0,B737-700,126,Medium,Evening_Peak,0
UA_881_2025-08-13_ORD_HND,UA,881,2025-08-13,ORD,HND,0.4006746587645942,63.44817246956298,25,95.46313799621929,Difficult,2.3548387096774195,0,0,0.7138364779874213,1.2070484581497798,2.657142857142857,0.022026431718061675,0.022026431718061675,0.05726872246696035,227,274.0,70.0,186.0,5.0,5.0,8,5,365,155,-1.0,B787-10,318,Long,Midday,1
UA_1996_2025-08-13_ORD_SJU,UA,1996,2025-08-13,ORD,SJU,0.4006376012635782,63.441824703913454,26,95.27410207939508,Difficult,2.264705882352941,0,0,1.0,0.5974025974025974,0.5301204819277109,0.008658008658008658,0.008658008658008658,0.03896103896103896,231,138.0,83.0,44.0,2.0,2.0,9,0,154,68,-5.0,A321-2NX,200,Long,Morning_Peak,1
UA_276_2025-08-13_ORD_IAD,UA,276,2025-08-13,ORD,IAD,0.39744246511825404,62.89451377055851,27,95.08506616257088,Difficult,-0.03225806451612903,1,1,1.0,0.527363184079602,3.24,0.01990049751243781,0.01990049751243781,0.05970149253731343,201,106.0,25.0,81.0,4.0,4.0,12,0,-2,62,49.0,A321-2NX,200,Medium,Off_Peak,0
UA_1811_2025-08-13_ORD_MSP,UA,1811,2025-08-13,ORD,MSP,0.39683408868861747,62.79030191341345,28,94.89603024574669,Difficult,0.27450980392156865,1,1,1.0,0.7637362637362637,1.4375,0.027472527472527472,0.027472527472527472,0.02197802197802198,182,139.0,48.0,69.0,5.0,5.0,3,1,14,51,40.0,B737-800,166,Medium,Midday,0
OO_5964_2025-08-13_ORD_CID,OO,5964,2025-08-13,ORD,CID,0.39669239282367186,62.76603011635422,29,94.7069943289225,Difficult,0.8428571428571429,1,1,1.0,0.6097560975609756,9.75,0.07317073170731707,0.07317073170731707,0.04878048780487805,82,50.0,4.0,39.0,6.0,6.0,4,0,59,70,47.0,ERJ-175,76,Short,Evening_Peak,0
UA_793_2025-08-13_ORD_DFW,UA,793,2025-08-13,ORD,DFW,0.39554194220688177,62.56896364650266,30,94.5179584120983,Difficult,-0.627906976744186,1,1,1.0,0.813953488372093,1.625,0.023255813953488372,0.023255813953488372,0.031007751937984496,129,105.0,40.0,65.0,3.0,3.0,3,1,-27,43,45.0,A319-100,126,Medium,Midday,0
UA_533_2025-08-13_ORD_OMA,UA,533,2025-08-13,ORD,OMA,0.3912193664940852,61.82852792161806,31,94.3289224952741,Difficult,0.18518518518518517,1,1,0.9333333333333333,0.6214285714285714,3.0476190476190474,0.014285714285714285,0.014285714285714285,0.02857142857142857,140,87.0,21.0,64.0,2.0,2.0,4,0,10,54,31.0,A320-200,150,Medium,Evening_Peak,0
UA_1270_2025-08-13_ORD_PUJ,UA,1270,2025-08-13,ORD,PUJ,0.3904443336930404,61.69576865677694,32,94.1398865784499,Difficult,1.2428571428571429,0,0,1.0,0.7589743589743589,0.5617977528089888,0.020512820512820513,0.015384615384615385,0.07179487179487179,195,148.0,89.0,50.0,4.0,3.0,13,1,87,70,2.0,B737-900,179,Long,Midday,1
UA_224_2025-08-13_ORD_BZN,UA,224,2025-08-13,ORD,BZN,0.39022930904925096,61.658936004541154,33,93.95085066162571,Difficult,0.45098039215686275,1,1,1.0,0.615,1.5106382978723405,0.01,0.01,0.06,200,123.0,47.0,71.0,2.0,2.0,12,0,23,51,14.0,B737-800,166,Medium,Midday,0
UA_416_2025-08-13_ORD_MXP,UA,416,2025-08-13,ORD,MXP,0.38857894404415094,61.37623668587848,34,93.76181474480151,Difficult,1.4333333333333333,0,0,1.0,0.948339483394834,2.472972972972973,0.014760147601476014,0.014760147601476014,0.03690036900369004,271,257.0,74.0,183.0,4.0,4.0,9,1,215,150,17.0,B787-8,243,Long,Off_Peak,1
UA_1485_2025-08-13_ORD_SEA,UA,1485,2025-08-13,ORD,SEA,0.38290389574634476,60.404129132573715,35,93.57277882797732,Difficult,1.0357142857142858,1,0,1.0,0.7122641509433962,1.2769230769230768,0.05660377358490566,0.05660377358490566,0.04245283018867924,212,151.0,65.0,83.0,12.0,12.0,8,1,58,56,40.0,B737-900,179,Medium,Midday,0
UA_1793_2025-08-13_ORD_MSP,UA,1793,2025-08-13,ORD,MSP,0.38108648576777693,60.09281584061456,36,93.38374291115312,Difficult,1.0,1,1,1.0,0.4621212121212121,0.65625,0.015151515151515152,0.015151515151515152,0.015151515151515152,132,61.0,32.0,21.0,2.0,2.0,2,0,51,51,-6.0,A319-100,126,Medium,Morning_Peak,0
UA_2290_2025-08-13_ORD_DFW,UA,2290,2025-08-13,ORD,DFW,0.381070175674866,60.09002200280354,37,93.19470699432893,Difficult,-0.27906976744186046,1,1,1.0,0.6054421768707483,0.7111111111111111,0.02040816326530612,0.02040816326530612,0.04081632653061224,147,89.0,45.0,32.0,3.0,3.0,6,0,-12,43,38.0,B737-700,126,Medium,Midday,0
UA_845_2025-08-13_ORD_GRU,UA,845,2025-08-13,ORD,GRU,0.3794747916197507,59.81674064747145,38,93.00567107750473,Difficult,1.935483870967742,0,0,0.720125786163522,1.1528384279475983,2.0759493670886076,0.03056768558951965,0.03056768558951965,0.048034934497816595,229,264.0,79.0,164.0,7.0,7.0,10,1,300,155,11.0,B787-10,318,Long,Off_Peak,1
UA_1785_2025-08-13_ORD_EWR,UA,1785,2025-08-13,ORD,EWR,0.37932352416538345,59.79082928474059,39,92.81663516068053,Difficult,0.875,1,1,1.0,0.38974358974358975,0.7045454545454546,0.03076923076923077,0.03076923076923077,0.03076923076923077,195,76.0,44.0,31.0,6.0,6.0,5,1,49,56,294.0,B737-MAX9,179,Medium,Midday,0
UA_3_2025-08-13_ORD_ZRH,UA,3,2025-08-13,ORD,ZRH,0.3777558109975412,59.522287814800336,40,92.62759924385632,Difficult,1.8620689655172413,0,0,1.0,1.1,2.392156862745098,0.011764705882352941,0.011764705882352941,0.023529411764705882,170,187.0,51.0,122.0,2.0,2.0,4,0,270,145,-6.0,B767-300,167,Long,Midday,1
UA_769_2025-08-13_ORD_BCN,UA,769,2025-08-13,ORD,BCN,0.37652435460707895,59.31134545873324,41,92.43856332703214,Difficult,1.3666666666666667,0,0,1.0,0.6653696498054474,1.9482758620689655,0.011673151750972763,0.011673151750972763,0.058365758754863814,257,171.0,58.0,113.0,3.0,3.0,13,2,205,150,15.0,B787-8,243,Long,Off_Peak,1
UA_912_2025-08-13_ORD_KEF,UA,912,2025-08-13,ORD,KEF,0.37078321358834565,58.32791655099058,42,92.24952741020795,Difficult,2.0,0,0,0.9772727272727273,1.122093023255814,3.6923076923076925,0.040697674418604654,0.040697674418604654,0.0,172,193.0,39.0,144.0,7.0,7.0,0,0,150,75,83.0,B757-200,176,Long,Off_Peak,1
UA_1776_2025-08-13_ORD_PHL,UA,1776,2025-08-13,ORD,PHL,0.3706106711568218,58.29836089046611,43,92.06049149338375,Difficult,0.29411764705882354,1,1,1.0,0.3526315789473684,1.75,0.0,0.0,0.03684210526315789,190,67.0,24.0,42.0,0.0,0.0,6,1,15,51,99.0,B737-800,166,Medium,Evening_Peak,0
UA_1599_2025-08-13_ORD_DEN,UA,1599,2025-08-13,ORD,DEN,0.369283174467247,58.070967308737195,44,91.87145557655954,Difficult,2.0,0,0,1.0,0.5574468085106383,0.5103448275862069,0.01276595744680851,0.01276595744680851,0.06382978723404255,470,262.0,145.0,74.0,6.0,6.0,26,4,186,93,-5.0,B777-2HD,364,Medium,Morning_Peak,0
UA_1269_2025-08-13_ORD_CLE,UA,1269,2025-08-13,ORD,CLE,0.3692700651163525,58.06872174211737,45,91.68241965973534,Difficult,0.9803921568627451,1,1,1.0,0.5419847328244275,1.1724137931034482,0.0,0.0,0.015267175572519083,131,71.0,29.0,34.0,0.0,0.0,2,0,50,51,-4.0,B737-700,126,Medium,Evening_Peak,0
OO_5984_2025-08-13_ORD_BIL,OO,5984,2025-08-13,ORD,BIL,0.36916137659436066,58.05010393877169,46,91.49338374291115,Difficult,-0.28205128205128205,1,1,1.0,0.5918367346938775,6.571428571428571,0.02040816326530612,0.02040816326530612,0.12244897959183673,98,58.0,7.0,46.0,2.0,2.0,9,3,-11,39,42.0,ERJ-175,76,Medium,Midday,0
UA_1209_2025-08-13_ORD_EWR,UA,1209,2025-08-13,ORD,EWR,0.36656345147742897,57.60509228485048,47,91.30434782608695,Difficult,-1.8035714285714286,1,1,0.9497206703910615,0.5352941176470588,0.9545454545454546,0.041176470588235294,0.041176470588235294,0.03529411764705882,170,91.0,44.0,42.0,7.0,7.0,5,1,-101,56,127.0,B737-900,179,Medium,Off_Peak,0
UA_2661_2025-08-13_ORD_LGA,UA,2661,2025-08-13,ORD,LGA,0.3654017701227467,57.40610204544468,48,91.11531190926276,Difficult,0.7096774193548387,1,1,1.0,0.3316831683168317,0.07017543859649122,0.0,0.0,0.07920792079207921,202,67.0,57.0,4.0,0.0,0.0,14,2,44,62,12.0,B737-MAX9,179,Medium,Midday,0
UA_219_2025-08-13_ORD_HNL,UA,219,2025-08-13,ORD,HNL,0.3651744920303043,57.36717043838693,49,90.92627599243856,Difficult,2.1704545454545454,0,0,1.0,0.834733893557423,1.216,0.025210084033613446,0.025210084033613446,0.056022408963585436,357,298.0,125.0,152.0,9.0,9.0,18,2,191,88,91.0,B787-10,318,Medium,Midday,0
UA_1823_2025-08-13_ORD_IAH,UA,1823,2025-08-13,ORD,IAH,0.3637290874668069,57.11957982417133,50,90.73724007561437,Difficult,2.0441176470588234,0,0,1.0,0.6351351351351351,0.44329896907216493,0.04954954954954955,0.04954954954954955,0.036036036036036036,222,141.0,97.0,43.0,11.0,11.0,8,0,139,68,-7.0,A321-2NX,200,Medium,Morning_Peak,0
UA_1041_2025-08-13_ORD_GRR,UA,1041,2025-08-13,ORD,GRR,0.36298381461371637,56.99191829042856,51,90.54820415879017,Difficult,0.7142857142857143,1,1,0.7597765363128491,0.5,16.0,0.014705882352941176,0.014705882352941176,0.04411764705882353,136,68.0,3.0,48.0,2.0,2.0,6,0,40,56,4.0,B737-MAX9,179,Medium,Midday,0
OO_5729_2025-08-13_ORD_FNT,OO,5729,2025-08-13,ORD,FNT,0.3588238994495838,56.27934550867381,52,90.35916824196597,Difficult,-0.9655172413793104,1,1,0.98,0.8979591836734694,2.1538461538461537,0.061224489795918366,0.061224489795918366,0.0,49,44.0,13.0,28.0,3.0,3.0,0,0,-28,29,35.0,CRJ-200,50,Medium,Midday,0
UA_929_2025-08-13_ORD_LHR,UA,929,2025-08-13,ORD,LHR,0.35802407147696713,56.142338954240486,53,90.17013232514176,Difficult,1.3448275862068966,0,0,0.874251497005988,0.7328767123287672,1.675,0.0273972602739726,0.02054794520547945,0.0547945205479452,146,107.0,40.0,67.0,4.0,3.0,7,1,195,145,-1.0,B767-300,167,Long,Midday,1
UA_359_2025-08-13_ORD_MEX,UA,359,2025-08-13,ORD,MEX,0.35798807219429496,56.13617245613109,54,89.98109640831758,Difficult,1.9166666666666667,0,0,1.0,0.6730769230769231,0.25,0.038461538461538464,0.038461538461538464,0.05128205128205128,156,105.0,84.0,21.0,6.0,6.0,6,2,115,60,0.0,A320-200,150,Medium,Midday,1
UA_1842_2025-08-13_ORD_SAN,UA,1842,2025-08-13,ORD,SAN,0.3526167430768979,55.21609048813691,55,89.79206049149339,Difficult,0.016129032258064516,1,1,0.62,0.5806451612903226,1.0,0.0,0.0,0.03225806451612903,124,72.0,36.0,36.0,0.0,0.0,4,0,1,62,61.0,A321-2NX,200,Medium,Evening_Peak,0
UA_468_2025-08-13_ORD_IAH,UA,468,2025-08-13,ORD,IAH,0.35243482950403143,55.184929597700005,56,89.60302457466919,Difficult,1.2580645161290323,0,0,1.0,0.8711340206185567,0.16666666666666666,0.04639175257731959,0.04639175257731959,0.030927835051546393,194,169.0,144.0,24.0,9.0,9.0,4,2,78,62,-7.0,B737-MAX9,179,Medium,Morning_Peak,0
UA_2059_2025-08-13_ORD_PDX,UA,2059,2025-08-13,ORD,PDX,0.35045001656463776,54.84494101099009,57,89.413988657845,Difficult,1.0714285714285714,1,0,1.0,0.48128342245989303,2.3043478260869565,0.016042780748663103,0.016042780748663103,0.0374331550802139,187,90.0,23.0,53.0,3.0,3.0,6,1,60,56,2.0,B737-MAX9,179,Medium,Evening_Peak,0
UA_767_2025-08-13_ORD_DEN,UA,767,2025-08-13,ORD,DEN,0.34978502460642147,54.73103119532934,58,89.22495274102079,Difficult,0.3548387096774194,1,1,1.0,0.3910891089108911,2.2916666666666665,0.0049504950495049506,0.0049504950495049506,0.024752475247524754,202,79.0,24.0,55.0,1.0,1.0,5,0,22,62,38.0,A321-2NX,200,Medium,Off_Peak,0
G7_4517_2025-08-13_ORD_SCE,G7,4517,2025-08-13,ORD,SCE,0.34841717876033684,54.4967260037331,59,89.03591682419659,Difficult,-0.6206896551724138,1,1,1.0,0.8545454545454545,12.666666666666666,0.01818181818181818,0.01818181818181818,0.03636363636363636,55,47.0,3.0,38.0,1.0,1.0,2,0,-18,29,63.0,CRJ-550,50,Medium,Midday,0
UA_2280_2025-08-13_ORD_MCO,UA,2280,2025-08-13,ORD,MCO,0.34795157525945064,54.41697043932115,60,88.84688090737241,Difficult,9.67741935483871,0,0,1.0,0.40892193308550184,0.5737704918032787,0.01486988847583643,0.01486988847583643,0.10408921933085502,269,110.0,61.0,35.0,4.0,4.0,26,2,600,62,-2.0,A321-2NX,200,Medium,Morning_Peak,0
UA_764_2025-08-13_ORD_YYC,UA,764,2025-08-13,ORD,YYC,0.34689521501695164,54.23602118270582,61,88.65784499054821,Difficult,1.3846153846153846,0,0,1.0,0.7062937062937062,0.46774193548387094,0.006993006993006993,0.006993006993006993,0.04195804195804196,143,101.0,62.0,29.0,1.0,1.0,4,2,72,52,0.0,B737-700,126,Medium,Morning_Peak,1
UA_2640_2025-08-13_ORD_DCA,UA,2640,2025-08-13,ORD,DCA,0.3464681276421187,54.16286323915903,62,88.468809073724,Difficult,0.5116279069767442,1,1,0.8253968253968254,0.4423076923076923,0.84,0.009615384615384616,0.009615384615384616,0.0673076923076923,104,46.0,25.0,21.0,1.0,1.0,7,0,22,43,122.0,B737-700,126,Medium,Midday,0
OO_5103_2025-08-13_ORD_JLN,OO,5103,2025-08-13,ORD,JLN,0.3458777094459712,54.06172753811038,63,88.27977315689981,Difficult,-21.17241379310345,1,1,1.0,0.8518518518518519,1.7058823529411764,0.018518518518518517,0.018518518518518517,0.07407407407407407,54,46.0,17.0,29.0,1.0,1.0,4,0,-614,29,718.0,CRJ-200,50,Medium,Off_Peak,0
UA_1492_2025-08-13_ORD_CMH,UA,1492,2025-08-13,ORD,CMH,0.3454035761476569,53.980510861814814,64,88.09073724007561,Difficult,0.27450980392156865,1,1,0.7771084337349398,0.627906976744186,1.7727272727272727,0.031007751937984496,0.031007751937984496,0.05426356589147287,129,81.0,22.0,39.0,4.0,4.0,6,1,14,51,54.0,B737-800,166,Medium,Off_Peak,0
UA_1387_2025-08-13_ORD_SFO,UA,1387,2025-08-13,ORD,SFO,0.3450339693623598,53.91719905742385,65,87.90170132325142,Difficult,8.96551724137931,0,0,1.0,0.6426858513189448,0.4810126582278481,0.016786570743405275,0.011990407673860911,0.04316546762589928,417,268.0,158.0,76.0,7.0,5.0,16,2,780,87,21.0,B777-2HD,364,Medium,Morning_Peak,0
UA_609_2025-08-13_ORD_PHX,UA,609,2025-08-13,ORD,PHX,0.3446484913964841,53.85116859872182,66,87.71266540642722,Difficult,1.0892857142857142,1,0,1.0,0.6111111111111112,0.5942028985507246,0.044444444444444446,0.044444444444444446,0.011111111111111112,180,110.0,69.0,41.0,8.0,8.0,2,0,61,56,23.0,B737-900,179,Medium,Midday,0
UA_1576_2025-08-13_ORD_LGA,UA,1576,2025-08-13,ORD,LGA,0.34047659049427476,53.13654271963557,67,87.52362948960302,Difficult,1.0784313725490196,1,0,1.0,0.5891891891891892,0.3132530120481928,0.0,0.0,0.03783783783783784,185,109.0,83.0,26.0,0.0,0.0,7,0,55,51,83.0,B737-800,166,Medium,Evening_Peak,0
UA_938_2025-08-13_ORD_LHR,UA,938,2025-08-13,ORD,LHR,0.3364138563790089,52.440616568302964,68,87.33459357277883,Difficult,1.6896551724137931,0,0,1.0,0.6435643564356436,0.9516129032258065,0.01485148514851485,0.01485148514851485,0.04950495049504951,202,130.0,62.0,59.0,3.0,3.0,10,0,245,145,30.0,B767-300,167,Long,Off_Peak,1
UA_1659_2025-08-13_ORD_CUN,UA,1659,2025-08-13,ORD,CUN,0.33576177785162226,52.32891875912918,69,87.14555765595463,Difficult,1.7571428571428571,0,0,1.0,0.4980237154150198,0.17757009345794392,0.007905138339920948,0.007905138339920948,0.07509881422924901,253,126.0,107.0,19.0,2.0,2.0,17,2,123,70,7.0,B737-900,179,Medium,Midday,1
UA_1198_2025-08-13_ORD_CUN,UA,1198,2025-08-13,ORD,CUN,0.33377205281297406,51.988088754243186,70,86.95652173913044,Difficult,14.128571428571428,0,0,1.0,0.4749034749034749,0.10185185185185185,0.007722007722007722,0.007722007722007722,0.0888030888030888,259,123.0,108.0,11.0,2.0,2.0,19,4,989,70,1.0,B737-900,179,Medium,Midday,1
UA_920_2025-08-13_ORD_LHR,UA,920,2025-08-13,ORD,LHR,0.33374952939366576,51.98423060451708,71,86.76748582230623,Difficult,12.10344827586207,0,0,0.8862275449101796,0.6081081081081081,0.5,0.013513513513513514,0.006756756756756757,0.02027027027027027,148,90.0,54.0,27.0,2.0,1.0,3,0,1755,145,87.0,B767-300,167,Long,Evening_Peak,1
UA_1761_2025-08-13_ORD_FAT,UA,1761,2025-08-13,ORD,FAT,0.33352631215146566,51.945994600912584,72,86.57844990548205,Difficult,2.3255813953488373,0,0,1.0,0.6814814814814815,2.2857142857142856,0.037037037037037035,0.037037037037037035,0.05185185185185185,135,92.0,28.0,64.0,5.0,5.0,5,2,100,43,17.0,B737-700,126,Medium,Evening_Peak,0
UA_1328_2025-08-13_ORD_SMF,UA,1328,2025-08-13,ORD,SMF,0.33196736977083285,51.67895552320714,73,86.38941398865785,Difficult,1.2258064516129032,0,0,1.0,0.6285714285714286,2.4054054054054053,0.03333333333333333,0.02857142857142857,0.05238095238095238,210,132.0,37.0,89.0,7.0,6.0,10,1,76,62,-1.0,A321-2NX,200,Medium,Midday,0
UA_1414_2025-08-13_ORD_BOI,UA,1414,2025-08-13,ORD,BOI,0.33151782538705915,51.60195080569996,74,86.20037807183365,Difficult,1.2826086956521738,0,0,1.0,0.5822784810126582,1.4137931034482758,0.03164556962025317,0.03164556962025317,0.05063291139240506,158,92.0,29.0,41.0,5.0,5.0,8,0,59,46,-5.0,A320-200,150,Medium,Morning_Peak,0
UA_2211_2025-08-13_ORD_SEA,UA,2211,2025-08-13,ORD,SEA,0.33113374105085314,51.53615906883029,75,86.01134215500946,Difficult,1.5490196078431373,0,0,1.0,1.011049723756906,3.022222222222222,0.016574585635359115,0.016574585635359115,0.027624309392265192,181,183.0,45.0,136.0,3.0,3.0,4,1,79,51,150.0,B737-MAX8,166,Medium,Evening_Peak,0
UA_2179_2025-08-13_ORD_SFO,UA,2179,2025-08-13,ORD,SFO,0.3309332135291839,51.50180970152438,76,85.82230623818525,Difficult,1.1818181818181819,0,0,1.0,0.6463414634146342,0.41964285714285715,0.016260162601626018,0.016260162601626018,0.024390243902439025,246,159.0,112.0,47.0,4.0,4.0,5,1,78,66,15.0,B757-300,234,Medium,Evening_Peak,0
UA_349_2025-08-13_ORD_BTV,UA,349,2025-08-13,ORD,BTV,0.33078117392203743,51.47576607286209,77,85.63327032136105,Difficult,5.568627450980392,0,0,1.0,0.5631578947368421,14.285714285714286,0.021052631578947368,0.021052631578947368,0.05263157894736842,190,107.0,7.0,100.0,4.0,4.0,9,1,284,51,13.0,B737-800,166,Medium,Evening_Peak,0
UA_265_2025-08-13_ORD_YYZ,UA,265,2025-08-13,ORD,YYZ,0.3303199860225148,51.396766879006414,78,85.44423440453687,Difficult,1.3076923076923077,0,0,1.0,0.42657342657342656,1.4761904761904763,0.006993006993006993,0.006993006993006993,0.03496503496503497,143,61.0,21.0,31.0,1.0,1.0,5,0,68,52,-4.0,A319-100,126,Medium,Evening_Peak,1
UA_1584_2025-08-13_ORD_LAX,UA,1584,2025-08-13,ORD,LAX,0.33012304430047296,51.3630317413457,79,85.25519848771268,Difficult,4.882352941176471,0,0,1.0,0.44981412639405205,0.4935064935064935,0.02973977695167286,0.02973977695167286,0.07063197026022305,269,121.0,77.0,38.0,8.0,8.0,17,2,332,68,-4.0,A321-2NX,200,Medium,Midday,0
UA_2465_2025-08-13_ORD_ORF,UA,2465,2025-08-13,ORD,ORF,0.32880791108303137,51.13775596091381,80,85.06616257088847,Difficult,1.2142857142857142,0,0,1.0,0.9174311926605505,1.8695652173913044,0.027522935779816515,0.027522935779816515,0.05963302752293578,218,200.0,69.0,129.0,6.0,6.0,10,3,68,56,4.0,B737-MAX9,179,Medium,Midday,0
UA_2011_2025-08-13_ORD_YVR,UA,2011,2025-08-13,ORD,YVR,0.3283829072125948,51.06495491130955,81,84.87712665406427,Difficult,15.7,0,0,1.0,0.6818181818181818,1.0512820512820513,0.006493506493506494,0.006493506493506494,0.032467532467532464,154,105.0,39.0,41.0,1.0,1.0,5,0,942,60,-7.0,A320-200,150,Medium,Morning_Peak,1
